bus_line,direction,stop_count,route_length_km,avg_inter_stop_distance_km,mean_distance_from_center_km,max_distance_from_center_km
A70,direction_0,9,7.270604201963868,0.9088255252454835,7.598258959360111,8.02092020387227
C01,direction_0,6,11.764552316926718,2.3529104633853435,13.13073479771927,17.52490853795049
C02,direction_0,3,6.505646681496269,3.2528233407481344,21.4722468159891,24.750605492170415
C03,direction_0,4,6.467557970928524,2.1558526569761747,21.121727367469962,23.563206924618246
C10,direction_0,4,11.078789450748078,3.692929816916026,14.152770532481105,17.593768425064496
C20,direction_0,3,6.493524527261199,3.2467622636305995,21.454468839397475,24.762843737593457
C30,direction_0,4,6.3902115869029466,2.1300705289676487,21.111362370011307,23.563206924618246
G03,direction_0,7,8.16219341609384,1.3603655693489733,3.985357104563307,7.555289724315621
G04,direction_0,4,6.431988336030887,2.1439961120102957,4.435061083912284,7.555289724315621
G05,direction_0,4,4.396295385298984,1.4654317950996614,5.596601210296367,7.555289724315621
G06,direction_0,3,4.888919276316431,2.4444596381582153,9.040557566914021,10.222071361239488
G07,direction_0,5,6.239259682492176,1.559814920623044,4.967631054185443,7.555289724315621
G40,direction_0,4,6.373647155977885,2.1245490519926284,4.391642456733072,7.506979230213416
G50,direction_0,4,4.091210255174838,1.363736751724946,5.655061421980712,7.506979230213416
G60,direction_0,3,5.072536773554664,2.536268386777332,9.005102964962807,10.251197691030654
G70,direction_0,5,5.985929244952523,1.4964823112381307,4.96911266749945,7.506979230213416
L01,direction_0,4,3.575369107630199,1.1917897025433997,9.51887748291291,10.995997671627544
L02,direction_0,5,3.973421216628037,0.9933553041570092,9.382858427254707,10.995997671627544
L03,direction_0,6,7.5498384647824235,1.5099676929564847,7.383849436600886,10.995997671627544
L04,direction_0,8,9.785366086205944,1.3979094408865633,6.2691799086193605,10.995997671627544
L05,direction_0,6,5.162327959578175,1.032465591915635,8.815360628335464,10.995997671627544
L06,direction_0,6,12.48626933009964,2.497253866019928,8.265440855365835,10.995997671627544
L07,direction_0,8,11.676222540394123,1.6680317914848748,5.998411299911391,10.995997671627544
L08,direction_0,9,12.410818563769638,1.5513523204712047,5.712122074344839,10.995997671627544
L10,direction_0,4,3.2690434699169684,1.0896811566389895,9.52584910421961,11.023590892821435
L20,direction_0,5,3.881839294424278,0.9704598236060695,9.324462472179812,11.023590892821435
L30,direction_0,6,7.262324477451538,1.4524648954903077,7.239632289600633,11.023590892821435
L40,direction_0,8,9.495425353315401,1.3564893361879145,6.188782646398787,11.023590892821435
L50,direction_0,6,5.090240576578485,1.018048115315697,8.769255569356135,11.023590892821435
L60,direction_0,6,12.686966364727503,2.5373932729455007,8.314308952620435,11.023590892821435
L70,direction_0,9,11.606279235660375,1.4507849044575472,5.396504878367127,11.023590892821435
L80,direction_0,9,12.235408608872337,1.5294260761090424,5.622048723548007,11.023590892821435
M03,direction_0,7,8.797588449192334,1.4662647415320558,6.332753867421273,9.294084093026985
M04,direction_0,6,6.409749361866766,1.2819498723733531,6.5983216309769555,9.294084093026985
M05,direction_0,4,5.074492801180834,1.6914976003936113,7.3134573926597595,9.294084093026985
M30,direction_0,7,8.62852854771134,1.4380880912852234,6.34607051980445,9.273793644614578
M50,direction_0,4,4.827472160792004,1.609157386930668,7.292775774041001,9.273793644614578
n11,direction_0,61,19.960987190705584,0.332683119845093,7.782006889253591,14.10944280865933
n11,direction_1,65,20.629892622706205,0.32234207222978434,7.63988852666939,14.10944280865933
n5,direction_0,33,11.08310747956642,0.3463471087364507,4.2838065367535085,7.6407367982670396
n5,direction_1,40,11.58787756758551,0.2971250658355258,4.510869670049385,7.710888825449236
n8,direction_0,31,9.227603355777921,0.3075867785259307,2.6534149603819293,5.07886941655365
n8,direction_1,31,9.183594399653447,0.30611981332178156,2.4481568555524382,4.95634810831885
P02,direction_0,5,3.3899155810238146,0.8474788952559537,2.8851668611608536,4.505418338224121
P03,direction_0,5,3.0197511222794597,0.7549377805698649,6.158750710867829,7.372528666848088
P10,direction_0,9,7.0880086288346735,0.8860010786043341,5.063808052703857,7.76857383157277
P20,direction_0,5,3.2398752563939466,0.8099688140984866,2.8900945719204216,4.499405741181444
P30,direction_0,6,3.846246486876901,0.7692492973753802,5.788199119868558,7.351345498893812
T01,direction_0,5,4.309766804471079,1.0774417011177697,12.421014274591698,13.54184116050223
T02,direction_0,9,9.27845377417715,1.159806721772144,10.261866445268375,13.54184116050223
T10,direction_0,4,4.281018023137432,1.4270060077124773,12.260029114466608,13.524414689485914
T20,direction_0,8,9.263654250303206,1.3233791786147437,9.878613164617576,13.524414689485914
020,direction_0,15,7.210069706338568,0.5150049790241834,12.760273849563639,14.92861222677254
100,direction_0,23,4.860724794327983,0.22094203610581742,1.0854155494098836,1.5465519510415633
188,direction_0,22,5.644721662735098,0.2687962696540523,5.492605958061729,6.304824797874014
8BUS,direction_0,16,5.334735657311176,0.3556490438207451,2.3288620067837504,4.0189267675684555
8BUS,direction_1,17,5.368165255029765,0.33551032843936024,2.3891775282449066,3.999687082889891
544,direction_0,35,9.90695577526844,0.2913810522137775,5.684341032014424,7.457052857314782
544,direction_1,35,10.141006080551477,0.29826488472210233,5.931897922579779,7.6759976860136385
350,direction_0,40,11.153784559454307,0.2859944758834438,8.021708590207616,9.667381232518782
350,direction_1,40,11.20258611337661,0.2872457977788875,8.00713287524004,9.695988562408203
043,direction_0,33,10.804007806244035,0.33762524394512616,12.340748579302154,14.667464670573027
043,direction_1,31,9.94449741636469,0.3314832472121564,12.168828030119572,14.667464670573027
14L,direction_0,13,3.886137069386991,0.32384475578224925,3.3161049180485827,4.869268948315973
14L,direction_1,14,3.946340023799795,0.30356461721536887,3.280624513390722,4.869268948315973
313,direction_0,51,13.329660566060342,0.2665932113212069,8.822161123840651,10.367690561668615
313,direction_1,52,13.299805118141183,0.2607804925125722,8.618886130851632,10.381483693968033
120F,direction_0,21,11.076882896541644,0.5538441448270822,5.595082488302151,9.805480069438396
120F,direction_1,29,12.945581263883003,0.46234218799582155,6.240096718769369,10.29289622155105
150F,direction_0,36,22.55374024648631,0.6443925784710375,9.777053459228249,16.386537892679126
150F,direction_1,42,23.452309522180723,0.5720075493214812,9.29005981819977,16.385307990251405
180F,direction_0,15,10.091358102386687,0.7208112930276205,4.94869083909696,8.064752353310558
180F,direction_1,22,11.278670305816123,0.5370795383721964,5.799241895909789,8.064752353310558
190F,direction_0,23,11.501520561692185,0.5227963891678266,5.134141881537988,9.801590727409764
190F,direction_1,25,11.475687271523363,0.47815363631347346,5.133072225638374,9.801590727409764
113,direction_0,38,13.07080235153457,0.3532649284198533,7.995899814652878,10.751439730079984
075,direction_0,41,17.705424220698152,0.4426356055174539,12.04902009895946,16.386537892679126
075,direction_1,46,18.314502630971024,0.4069889473549116,12.217348591783566,16.385307990251405
246P,direction_0,27,16.514988042044124,0.6351918477709279,10.634739434829983,18.05758664475123
246P,direction_1,26,14.671539112595482,0.5868615645038192,9.944162354954047,17.198787750799006
336,direction_0,45,10.874866331605963,0.24715605299104457,7.739070903376117,9.891726155089476
336,direction_1,43,9.968424334537652,0.23734343653661066,7.824569300755264,9.613586704634818
351,direction_0,35,9.04384874337834,0.26599555127583363,6.687991089274571,8.957302841262456
351,direction_1,39,10.246438424592597,0.26964311643664735,6.560716200910893,8.978788665721153
435,direction_0,20,7.969018375884802,0.4194220197834106,7.80894270593851,9.895009785417598
435,direction_1,22,7.689072832932855,0.366146325377755,8.252118196445174,9.922733685049089
82,direction_0,40,12.298373048274533,0.315342898673706,4.106863652032405,6.203670142766567
83,direction_0,42,11.371755040253129,0.27735987903056414,2.8563442364167257,6.159529099503674
83,direction_1,41,11.767048164563464,0.29417620411408657,2.934334343605881,6.2856065919612725
89,direction_0,22,6.073049685233737,0.28919284215398744,2.666555067617969,4.113483465733622
89,direction_1,25,6.448097394694482,0.2686707247789368,2.582453713070162,4.113483465733622
515,direction_0,15,5.784652796422736,0.4131894854587669,12.54642788692865,14.121370487290124
515,direction_1,10,5.065920698995038,0.5628800776661154,13.09822601313667,14.121370487290124
731,direction_0,39,12.99607259499411,0.3420019103945819,13.02595055565205,16.519974398303713
731,direction_1,37,12.565331724466136,0.34903699234628155,12.885446233792553,16.519974398303713
14NAV,direction_0,12,3.203843183413197,0.29125847121938153,6.632080775377497,7.666578427319499
14NAV,direction_1,11,3.123813947917279,0.31238139479172794,6.595774552462665,7.627415438159544
RMG,direction_0,12,5.340856057312203,0.485532368846564,4.368357142599268,7.057660382340377
RMG,direction_1,12,5.329419771256147,0.4844927064778315,4.370453296595719,7.051614853528967
319,direction_0,40,8.849330510916387,0.22690591053631765,7.25276044193555,8.166293782453439
51,direction_0,20,7.430243828128163,0.3910654646383244,1.318205214899936,2.653327346061283
669,direction_0,49,11.739137117331987,0.24456535661108303,4.747931299676186,6.075821400048978
723,direction_0,45,10.258988496887051,0.2331588294747058,9.093567009938685,9.912538764073048
788,direction_0,39,14.09849643124742,0.3710130639801953,9.699828795620503,12.648659658312454
788,direction_1,38,12.932435131355184,0.3495252738204103,9.292563335425838,12.112060256352677
913L,direction_0,26,7.035216811606435,0.28140867246425744,4.942163875349418,6.942515140960932
913L,direction_1,23,6.3044761991332985,0.28656709996060453,4.613793557704688,6.942515140960932
792,direction_0,39,12.984709939672554,0.3417028931492777,4.100492740418685,6.2902867320615234
792,direction_1,38,12.772856824746375,0.3452123466147669,4.0637181221453105,6.2902867320615234
881,direction_0,28,6.9095747451516205,0.2559101757463563,4.354051260702474,6.800757885947542
881,direction_1,29,7.276839518280708,0.2598871256528824,4.753604361095927,6.904878198514152
983,direction_0,54,11.935735370942023,0.2252025541687175,6.279225083440419,7.58493205432181
107,direction_0,38,14.758292438436024,0.398872768606379,17.344102205750385,20.59123861580495
107,direction_1,39,14.735927702593042,0.3877875711208696,17.36203367004091,20.623631162379336
047,direction_0,41,12.474702233443734,0.3118675558360934,11.280987066108995,12.284393905365222
66,direction_0,33,9.166914075874791,0.28646606487108717,5.59727858784284,8.317994841470405
66,direction_1,31,9.01166883017822,0.30038896100594065,5.424148577127026,8.317994841470405
720,direction_0,32,22.605657153887094,0.7292147468995834,8.721582659920323,14.03522466812727
795,direction_0,23,5.437149192979665,0.24714314513543928,14.567473810778893,15.014433790002428
795,direction_1,28,6.682095019102461,0.2474850007074985,14.417336595584723,15.014433790002428
520,direction_0,22,15.087337387673307,0.7184446375082525,10.050248538173404,14.03522466812727
77,direction_0,22,7.8770055732870885,0.37509550348986126,2.6982539828987977,3.1428175583954636
F01,direction_0,10,11.313200707181279,1.25702230079792,4.5718636986695635,9.683174806955561
F02,direction_0,9,11.525878384373074,1.4407347980466345,5.087067414267089,9.683174806955561
F10,direction_0,10,12.123721650836032,1.347080183426226,4.976035328692484,9.694321606210892
F20,direction_0,9,12.347518843955754,1.5434398554944693,5.507930426029473,9.694321606210892
72,direction_0,18,8.257471006517662,0.485733588618686,11.198776711176228,14.73008862848258
72,direction_1,17,7.9203262245954145,0.49502038903721335,10.965832553610667,14.696856345733343
73,direction_0,26,9.804707941766775,0.392188317670671,10.102637341435953,14.73008862848258
73,direction_1,27,9.680956699883204,0.3723444884570463,10.220926913350217,14.706950523998756
073,direction_0,27,14.496420878872367,0.5575546491873987,17.479116616249094,20.112476395478918
073,direction_1,28,14.744013662054035,0.5460745800760753,17.285643632467263,20.142085054728277
74,direction_0,14,4.8190947217250555,0.3706995939788505,9.712937376398761,12.089386831789716
74,direction_1,15,4.971967777464083,0.35514055553314877,9.891998047289146,12.089386831789716
nMA,direction_0,62,19.977122508812254,0.327493811619873,4.267226368221668,10.490761006747684
nMA,direction_1,76,21.389620681321613,0.2851949424176214,4.410732354788702,10.490761006747684
nMB,direction_0,70,21.212225598412967,0.3074235593972893,4.669880285296355,8.457663830055415
nMB,direction_1,62,19.234790199676315,0.3153244295028904,4.340727253523909,8.126970970817647
nMB1,direction_0,49,13.508447148564626,0.28142598226176313,4.19327788957005,6.709665214199355
nME,direction_0,80,33.79333935433112,0.4277637892953306,13.119681403215896,25.66564858236639
nME,direction_1,80,33.19519168790294,0.4201922998468727,13.583637676606639,25.5767731254834
n551,direction_0,30,10.818623884680388,0.3730559960234617,13.312348415202559,14.927363094644006
nMC,direction_0,65,23.657397516356696,0.3696468361930733,7.929307756720053,19.003577037852615
nMC,direction_1,75,23.78916295338625,0.3214751750457601,7.404476300212539,19.003577037852615
n041,direction_0,48,14.998678321841371,0.31912081535832704,9.528224003180089,15.140602484724997
n041,direction_1,40,14.340787351113963,0.3677124961824093,9.245096701735273,14.593883319546563
n075,direction_0,56,21.85270185065329,0.39732185183005975,12.618804632820773,16.386537892679126
n075,direction_1,57,21.983540028354984,0.3925632147920532,12.770717318138377,16.385307990251405
n200,direction_0,50,16.468393241118772,0.33608965798201573,9.167724929832934,12.378021072689947
n200,direction_1,32,11.881396319606711,0.3832708490195713,7.76704678200856,11.683228524092515
n201,direction_0,65,20.96423374988246,0.32756615234191333,7.550630807616415,16.630550563767706
n201,direction_1,64,21.498167007506062,0.3412407461508899,7.474055074849774,16.642609419329983
n3d,direction_0,60,18.75170296343225,0.3178254739564788,2.353685277913998,3.8350283477318774
n3s,direction_0,64,19.017535910449006,0.30186564937220645,2.3645556385594126,3.832502901592408
n409,direction_0,23,6.336336738778755,0.2880153063081252,4.981439901363001,5.540604012179759
n409,direction_1,21,6.256584614834522,0.3128292307417261,4.999905900495499,5.54551305230154
n46,direction_0,55,14.375841155492386,0.26621928065726636,4.015568095399817,6.964541644771748
n46,direction_1,56,14.897062542389461,0.27085568258889925,4.23837754045163,6.945093110751602
n500,direction_0,26,7.91594111835962,0.31663764473438477,10.459131108773304,12.981323962118097
n500,direction_1,25,7.72482931901629,0.3218678882923454,10.501698752430917,12.993510178090025
n543,direction_0,55,18.569175399441058,0.3438736185081677,6.202465023753236,10.877521739437949
n543,direction_1,70,20.54211315483921,0.29771178485274213,6.748064202717732,10.894633065347078
n66,direction_0,40,12.087871709113584,0.30994542843880984,6.198178623139574,8.955586219584731
n66,direction_1,41,12.365078979020867,0.3091269744755217,6.331174828476937,8.92854042274428
n70,direction_0,21,5.817445735400522,0.29087228677002613,1.491311800642628,3.2512447112662977
n70,direction_1,23,5.568124618816278,0.25309657358255805,1.520442061822914,3.2512447112662977
n705,direction_0,45,11.46927882956644,0.26066542794469183,10.121556153669394,13.604756111330747
n705,direction_1,44,11.450598235560003,0.26629298222232567,10.176265782317687,13.643533029556254
n716,direction_0,56,15.740359426615028,0.28618835321118236,4.485589299938307,7.67731108059044
n716,direction_1,51,15.167967167850543,0.3033593433570108,4.384593568802973,7.773152878112479
n719,direction_0,28,8.592532164886494,0.3182419320328331,6.106268979265723,9.294084093026985
n719,direction_1,28,8.706749655644515,0.3224722094683154,6.013771017294075,9.273793644614578
n74,direction_0,55,15.077621352598554,0.27921521023330653,9.504968981730046,12.078434326264487
n781,direction_0,14,3.8840456848007934,0.29877274498467643,4.331561089736715,6.178188357167295
n781,direction_1,16,3.925873326201607,0.2617248884134404,4.399738549130834,6.178188357167295
n90,direction_0,56,14.570798143422003,0.2649236026076728,5.890254714182835,9.891726155089476
n90,direction_1,53,14.01082068373547,0.26943885930260525,5.647121457710553,9.730170880105803
n904,direction_0,67,19.25536588368833,0.2917479679346717,6.911519849292336,10.696754423903728
n904,direction_1,65,19.650173522625195,0.3070339612910186,7.006563629796612,10.696754423903728
n913,direction_0,44,12.304586500860173,0.2861531744386087,4.393233494020358,9.656861155472528
n913,direction_1,80,20.92498742606763,0.26487325855781807,6.68613974352773,10.252409009283037
n92,direction_0,30,8.319321462708608,0.2868731538865037,4.447264866677011,6.57790819010349
n92,direction_1,33,9.08075880945176,0.28377371279536756,4.394129765553358,6.57873697081335
n98,direction_0,48,12.803887674400315,0.2724231420085173,3.9220900887126007,8.064752353310558
n98,direction_1,49,12.723029995785726,0.2650631249122026,4.055946199445813,8.064752353310558
990L,direction_0,17,3.695246120981466,0.23095288256134164,3.4686288843597883,4.1956127578124995
344,direction_0,51,12.668091199854112,0.25336182399708224,8.933418308557377,11.390796907704932
344,direction_1,53,13.809234516748523,0.26556220224516397,8.995290288326924,11.418175491116658
424,direction_0,23,7.24259950897592,0.3292090685898146,9.220426943738797,10.29289622155105
045,direction_0,47,15.663831793358275,0.3405180824643103,16.397212788795947,17.885356955199324
045,direction_1,47,15.671874551394453,0.3406929250303142,16.386834650097683,17.885356955199324
713,direction_0,38,9.778027301124142,0.2642710081384904,7.305313791674118,8.56292109439053
712,direction_0,43,18.58879127098573,0.4425902683568031,13.225660235695678,18.090086929143034
712,direction_1,47,20.445482140342758,0.44446700305092945,13.677971495438838,19.254976837397102
724,direction_0,41,8.91618688706919,0.22290467217672974,8.74807351128944,9.912538764073048
724,direction_1,40,8.73289265094568,0.2239203243832226,8.691553564080554,9.8690862253522
n070,direction_0,58,31.73574682427753,0.5567674881452196,18.113388577315206,24.69213629461951
n070,direction_1,61,32.00199598219642,0.5333665997032736,18.482407958745025,24.6578173014491
779F,direction_0,49,12.401447986750426,0.2583634997239672,8.47083161752007,9.8690862253522
91,direction_0,11,6.661682199068048,0.6661682199068049,6.861165497429775,9.044930747532398
763,direction_0,37,8.285076149100272,0.23014100414167427,8.614215810146371,10.248502449858327
763,direction_1,34,7.445019459785589,0.22560665029653298,8.6022451503534,10.206406244637527
074,direction_0,35,17.880518516031124,0.52589760341268,17.671248642114687,24.38681140703757
074,direction_1,27,14.735443340263698,0.5667478207793729,15.766608028651365,23.201254248455733
557,direction_0,38,10.039795376651211,0.27134582099057325,7.853186784966333,10.002234684299738
557,direction_1,34,8.51856733142796,0.2581384039826655,7.745252991470043,9.858323535809166
763L,direction_0,51,9.96480018773453,0.1992960037546906,8.11702971041978,9.344445544984742
767,direction_0,46,11.365749115339943,0.25257220256310986,7.033233585561116,7.45120786845353
882,direction_0,27,7.7085925905325405,0.2964843304050977,5.393706478045137,7.001403185296266
96,direction_0,27,8.407055673393778,0.32334829513052993,5.5672211809483505,8.0675400421229
96,direction_1,29,8.522699476659916,0.3043821241664255,5.328956805416451,8.0675400421229
7,direction_0,15,5.859199706016049,0.418514264715432,1.9066266132985537,2.833906784136913
7,direction_1,15,5.790434997716762,0.41360249983691155,1.887287377127602,2.7199033175744067
MEA,direction_0,27,18.065612217868626,0.6948312391487932,4.356644518470239,10.420293695132715
MEA,direction_1,27,18.066222985620755,0.694854730216183,4.348827562829054,10.420759598742304
MEB,direction_0,22,17.463749120727943,0.8316071009870449,4.655015516113246,8.167557532992051
MEB,direction_1,22,17.46939080604084,0.8318757526686111,4.652950410823485,8.163022838400751
MEB1,direction_0,19,16.382284439459934,0.9101269133033294,4.229623654646256,7.6698762646460885
MEB1,direction_1,19,16.41079975641656,0.9117110975786975,4.225946411771133,7.678612032210468
MEC,direction_0,24,19.67510022159923,0.8554391400695317,9.876120984286558,18.967506497453584
MEC,direction_1,24,19.676434141726237,0.8554971365967929,9.87958066417139,18.965764285899205
048,direction_0,19,10.766932913671807,0.5981629396484336,19.92459061570862,23.29688664871183
048,direction_1,18,10.558693111236733,0.6210995947786316,19.709727708972636,23.201254248455733
049,direction_0,24,11.287645360529446,0.4907671895882367,15.802261309941121,19.79723087713047
049,direction_1,22,10.304618670250296,0.490696127154776,16.458862939059507,19.79723087713047
051,direction_0,54,16.338149082179083,0.30826696381469976,15.895576243698281,16.72395292743792
051,direction_1,55,16.2422206515483,0.3007818639175612,15.897378217986347,16.743334358896817
053,direction_0,31,8.291442742337017,0.27638142474456723,13.158649290506018,15.248388222310759
053,direction_1,29,7.734586386041849,0.2762352280729233,13.510954691964697,15.20832361743681
054,direction_0,15,4.284797160351103,0.3060569400250788,20.048826915450704,21.68226706586334
054,direction_1,15,4.2310160273473585,0.3022154305248113,20.079740096754897,21.68226706586334
055,direction_0,36,13.083549082936186,0.37381568808389104,17.03164285527286,18.966212870358536
055,direction_1,45,14.96388649753901,0.34008832948952294,16.663760867743687,18.966212870358536
056,direction_0,29,9.332589390033343,0.3333067639297623,12.369939497597393,15.457994098410877
056,direction_1,27,9.493477397681913,0.36513374606468896,12.253401811908551,15.532192038762117
057,direction_0,56,13.916672443511745,0.2530304080638499,13.842048560970198,14.891091088421138
059,direction_0,29,6.8961179498783585,0.24628992678137,12.874213058964342,13.765861485552474
059,direction_1,30,7.383274778403088,0.2545956820138996,12.812126714653743,13.621341755882316
135,direction_0,21,12.582545071184628,0.6291272535592315,8.503061459225837,13.276293466613653
135,direction_1,24,12.659359794482928,0.5504069475862143,8.183606586832482,13.276293466613653
213,direction_0,39,11.12046129409973,0.2926437182657824,7.791973360925801,9.59745237302283
213,direction_1,46,11.801020850895904,0.2622449077976868,7.586904381555153,9.620407730488811
314,direction_0,58,21.345962555934694,0.374490571156749,13.108657400685555,18.205908533898082
314,direction_1,59,21.213315258261744,0.3657468147976162,13.142410242781743,18.227149109376548
340,direction_0,15,8.010860750588478,0.5722043393277484,11.762523301844585,12.644052532366429
340,direction_1,31,12.56683719903074,0.41889457330102464,11.720481971914923,13.355999338600109
343,direction_0,38,11.101769469303022,0.30004782349467624,8.171470194254628,10.304879274705993
343,direction_1,42,10.97602954301829,0.26770803763459255,8.114962506796207,10.29289622155105
404,direction_0,18,5.8576991521731765,0.34457053836312806,10.09718629674115,11.642438934160934
404,direction_1,17,5.749556106826148,0.35934725667663425,10.17667191232206,11.626673248725359
437,direction_0,29,10.940234103305253,0.3907226465466162,8.929795778472622,9.458541149496707
447,direction_0,44,16.097297603174766,0.37435575821336664,9.77356330618076,10.894633065347078
543,direction_0,42,11.066385992435276,0.2699118534740311,9.155764600656987,10.930961560017174
543,direction_1,27,7.593003277679379,0.292038587603053,8.525895702962211,10.989421793269923
548,direction_0,34,10.779665905419492,0.32665654258846943,6.950223315831629,8.698080037456503
548,direction_1,30,10.160879191486291,0.35037514453401003,6.85236938360626,8.710587359088244
552,direction_0,30,8.902544234833448,0.30698428395977406,9.303739587203799,12.981323962118097
552,direction_1,25,8.285149084645942,0.3452145451935809,9.542955687895466,12.993510178090025
555,direction_0,42,15.425759288494021,0.3762380314266834,16.659859871126564,19.003577037852615
555,direction_1,32,11.851194538018172,0.3822965980005862,16.473207745140986,19.003577037852615
702,direction_0,38,15.700921699582542,0.4243492351238525,11.84566603983298,16.677961013480353
702,direction_1,38,15.82615946087711,0.42773403948316513,11.716193311456957,16.719520406032025
721,direction_0,52,14.268024485597797,0.27976518599211375,8.54025992565708,9.852886912830483
764,direction_0,32,7.4527071168486305,0.24040990699511713,7.187339459636947,7.832161360356523
764,direction_1,28,6.769670508295556,0.25072853734427986,7.234086957274251,7.804061925191967
789,direction_0,39,18.079139906608315,0.47576683964758726,9.626009401579196,11.484831175207967
789,direction_1,35,17.10403212976991,0.5030597685226444,9.796830994635238,11.484831175207967
789F,direction_0,24,8.496239999940258,0.3694017391278373,9.388151600157553,11.289066136270485
789F,direction_1,22,7.951969157420385,0.3786651979723993,9.54595598369557,11.254664494717797
036,direction_0,58,23.793648827461784,0.4174324355695051,18.399231068393274,22.69665920372671
017,direction_0,50,11.876617208320802,0.24237994302695515,15.021180350145128,16.077808637551765
035,direction_0,24,8.601677826544494,0.37398599245845626,14.844043544316465,19.02251530333475
035,direction_1,27,9.94013983137153,0.38231307043736656,14.378824649789143,19.02251530333475
027,direction_0,23,7.1922414666678165,0.3269200666667189,11.316315081758836,13.113851678354624
027,direction_1,29,8.14157772011579,0.29077063286127824,11.676908037395073,13.092991238132907
031,direction_0,33,12.895976392834465,0.4029992622760772,12.605389324516961,14.660540294457487
031,direction_1,42,15.850838733155703,0.38660582275989513,11.856375821509207,14.661193791961033
908,direction_0,44,10.871670745984018,0.25282955223218645,7.870696943969247,9.146432250675534
908,direction_1,34,8.58199975080957,0.2600605985093809,7.951706362603797,9.142624810986215
546,direction_0,56,14.412211978294973,0.26204021778718123,7.008715816421195,10.097372762220727
546,direction_1,60,14.940888141897796,0.2532353922355559,7.225817843151133,10.252409009283037
992,direction_0,25,5.365463287298628,0.22356097030410949,9.95405659523568,10.252409009283037
022,direction_0,16,6.855049280346291,0.45700328535641943,10.517145822200401,11.683228524092515
022,direction_1,20,7.367330360596469,0.3877542295050774,10.529479924743516,11.779656743481612
037,direction_0,22,4.883003181118763,0.2325239610056553,11.293584519776205,11.938700776315404
037,direction_1,16,3.1826394118024908,0.2121759607868327,11.14479106259698,11.779656743481612
907,direction_0,46,11.83527873643818,0.2630061941430707,7.40107587725209,11.773951098694063
907,direction_1,41,11.695861563031807,0.29239653907579516,7.117775720855723,11.883719112160001
998,direction_0,61,15.192392048371763,0.2532065341395294,9.216079893234005,10.950441056465664
998,direction_1,55,13.766502987792444,0.2549352405146748,9.582081171376936,10.950441056465664
013,direction_0,51,11.338394879937736,0.22676789759875465,15.076526688520133,16.25251482684793
025,direction_0,35,12.68587635874966,0.37311401055146054,12.656331473368606,17.949182133103065
025,direction_1,32,12.581734432236653,0.405862401039892,12.708313896174964,17.93149614501464
778,direction_0,31,7.581532619505295,0.2527177539835099,8.856261571585323,10.301729723424524
778,direction_1,36,8.884029963310288,0.2538294275231511,9.386154076851009,10.857572047966137
066,direction_0,37,18.091845069299957,0.5025512519249989,21.174603054789667,24.40896904974425
066,direction_1,48,21.785695452352112,0.4635254351564279,19.65100081496918,24.40896904974425
038,direction_0,19,4.266317317583667,0.2370176287546481,10.297960807924104,11.06648137471541
038,direction_1,18,4.23602537069957,0.24917796298232767,10.232948473405804,11.103514113981284
985,direction_0,26,8.878137712892952,0.355125508515718,6.555903403557705,8.254446512031977
985,direction_1,39,11.8584103208358,0.31206342949567895,6.236531500176831,8.217816510498206
771,direction_0,35,12.883347264039125,0.378921978354092,7.56846863039289,10.268063590908632
771,direction_1,43,15.234554828969616,0.362727495927848,7.830216353923451,10.268063590908632
701,direction_0,41,18.105608741132386,0.45264021852830955,10.828442000037269,16.657903321497262
701,direction_1,40,15.776091240418348,0.4045151600107268,10.627000818566056,16.643055441539
912,direction_0,24,4.753930180184977,0.20669261652978163,6.899176663088697,7.414235555062644
018,direction_0,42,15.044370631047354,0.36693586904993536,20.44605807274799,21.750118269488542
710,direction_0,31,6.914650954954096,0.23048836516513657,3.9766379296886014,6.01961519542897
710,direction_1,36,7.034045757112281,0.20097273591749373,4.145076999754607,6.018963313642617
011,direction_0,18,5.565044735176139,0.3273555726574199,20.57701474539608,21.750118269488542
08,direction_0,43,11.093301286302754,0.2641262211024466,17.93083927443594,20.559118255352413
08,direction_1,48,11.526191224047173,0.24523811114993976,17.64630573957784,20.59804101835969
982,direction_0,50,13.295981573298498,0.2713465627203775,2.944926516489427,4.134142753290099
982,direction_1,44,12.377476956260898,0.28784830130839295,2.890026787737621,4.12907055939192
993,direction_0,34,11.431996224278206,0.34642412800843053,8.138104339975664,10.252409009283037
993,direction_1,34,11.397504720168518,0.34537893091419747,8.27168211086503,10.236702329149924
146,direction_0,31,9.175556676593388,0.30585188921977957,7.1733312283511514,9.801590727409764
146,direction_1,33,9.340654356044963,0.29189544862640515,7.164702278981182,9.801590727409764
078,direction_0,47,12.806953688943459,0.27841203671616216,11.841924452516576,14.363379950036594
078,direction_1,32,7.434833394734742,0.23983333531402393,10.934333927703262,13.203493357658978
892,direction_0,30,7.593302434613387,0.2618380149866685,5.606819382940816,7.72392316226545
892,direction_1,29,7.364709585160558,0.2630253423271628,5.641051097521769,7.742169248043107
808,direction_0,34,14.33213380837499,0.4343070851022724,9.64753655323946,15.62951044697016
808,direction_1,35,14.810715551678928,0.4356092809317333,9.88348872576758,15.676912656207863
889,direction_0,40,10.399202014677213,0.2666462055045439,5.778610850557393,8.064752353310558
889,direction_1,42,10.344314438138452,0.2523003521497184,5.842894309586133,8.064752353310558
039,direction_0,15,6.122216427749765,0.43730117341069746,11.005136384263066,13.276293466613653
